problem_id,year,correct_answer_gt,iteration_0_answer,iteration_0_correct,iteration_1_answer,iteration_1_correct,iteration_2_answer,iteration_2_correct,iteration_3_answer,iteration_3_correct,iteration_4_answer,iteration_4_correct,seed,experiment_type,source_file
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed2,postThink,seed2_postThink_results.json
2024-II-14,2024,211,361,0,361,0,361,0,211,1,211,1,seed2,postThink,seed2_postThink_results.json
2024-II-15,2024,315,15,0,15,0,15,0,15,0,15,0,seed2,postThink,seed2_postThink_results.json
2024-II-2,2024,236,336,0,246,0,246,0,246,0,246,0,seed2,postThink,seed2_postThink_results.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed2,postThink,seed2_postThink_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed2,postThink,seed2_postThink_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed2,postThink,seed2_postThink_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed2,postThink,seed2_postThink_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed2,postThink,seed2_postThink_results.json
2024-II-8,2024,127,2,0,127,1,127,1,127,1,127,1,seed2,postThink,seed2_postThink_results.json
2024-II-9,2024,902,902,1,902,1,902,1,902,1,,0,seed2,postThink,seed2_postThink_results.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed2,postThink,seed2_postThink_results.json
22,2025,610,200,0,610,1,610,1,610,1,600,0,seed2,postThink,seed2_postThink_results.json
23,2025,149,159,0,149,1,159,0,159,0,159,0,seed2,postThink,seed2_postThink_results.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed2,postThink,seed2_postThink_results.json
25,2025,113,6,0,11,0,11,0,11,0,11,0,seed2,postThink,seed2_postThink_results.json
26,2025,19,19,1,19,1,19,1,19,1,19,1,seed2,postThink,seed2_postThink_results.json
27,2025,248,312,0,336,0,336,0,336,0,336,0,seed2,postThink,seed2_postThink_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed2,postThink,seed2_postThink_results.json
29,2025,240,188,0,188,0,188,0,188,0,188,0,seed2,postThink,seed2_postThink_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed2,postThink,seed2_postThink_results.json
4,2025,336,336,1,336,1,336,1,336,1,336,1,seed2,postThink,seed2_postThink_results.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed2,postThink,seed2_postThink_results.json
6,2025,237,60671,0,60671,0,60671,0,60671,0,60671,0,seed2,postThink,seed2_postThink_results.json
7,2025,610,610,1,610,1,595,0,610,1,610,1,seed2,postThink,seed2_postThink_results.json
8,2025,149,150,0,150,0,149,1,149,1,149,1,seed2,postThink,seed2_postThink_results.json
9,2025,907,570,0,318,0,907,1,907,1,907,1,seed2,postThink,seed2_postThink_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed2,wait,seed2_wait.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed2,wait,seed2_wait.json
2,2025,82,74,0,74,0,74,0,74,0,74,0,seed2,wait,seed2_wait.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed2,wait,seed2_wait.json
4,2025,336,336,1,336,1,336,1,336,1,336,1,seed2,wait,seed2_wait.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed2,wait,seed2_wait.json
6,2025,237,60671,0,60671,0,60671,0,60671,0,60671,0,seed2,wait,seed2_wait.json
7,2025,610,610,1,610,1,610,1,610,1,610,1,seed2,wait,seed2_wait.json
8,2025,149,150,0,150,0,150,0,150,0,150,0,seed2,wait,seed2_wait.json
9,2025,907,570,0,570,0,570,0,570,0,570,0,seed2,wait,seed2_wait.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed2,wait,seed2_wait.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed2,wait,seed2_wait.json
12,2025,248,3,0,3,0,3,0,3,0,3,0,seed2,wait,seed2_wait.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed2,wait,seed2_wait.json
14,2025,240,376,0,376,0,376,0,376,0,376,0,seed2,wait,seed2_wait.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed2,wait,seed2_wait.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed2,wait,seed2_wait.json
17,2025,82,82,1,64,0,82,1,82,1,82,1,seed2,wait,seed2_wait.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed2,wait,seed2_wait.json
19,2025,336,255,0,255,0,255,0,255,0,255,0,seed2,wait,seed2_wait.json
20,2025,293,222,0,222,0,221,0,221,0,221,0,seed2,wait,seed2_wait.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed2,wait,seed2_wait.json
22,2025,610,200,0,200,0,200,0,200,0,200,0,seed2,wait,seed2_wait.json
23,2025,149,159,0,159,0,159,0,159,0,159,0,seed2,wait,seed2_wait.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed2,wait,seed2_wait.json
25,2025,113,6,0,6,0,6,0,6,0,6,0,seed2,wait,seed2_wait.json
26,2025,19,19,1,19,1,19,1,19,1,19,1,seed2,wait,seed2_wait.json
27,2025,248,312,0,312,0,312,0,312,0,312,0,seed2,wait,seed2_wait.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed2,wait,seed2_wait.json
29,2025,240,188,0,231,0,230,0,231,0,231,0,seed2,wait,seed2_wait.json
2024-I-12,2024,385,36,0,36,0,36,0,36,0,36,0,seed2,wait,seed2_wait.json
2024-I-8,2024,197,39,0,39,0,39,0,39,0,39,0,seed2,wait,seed2_wait.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed2,wait,seed2_wait.json
2024-I-11,2024,371,35,0,35,0,35,0,35,0,35,0,seed2,wait,seed2_wait.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed2,wait,seed2_wait.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed2,wait,seed2_wait.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed2,wait,seed2_wait.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed2,wait,seed2_wait.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed2,wait,seed2_wait.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed2,wait,seed2_wait.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed2,wait,seed2_wait.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed2,wait,seed2_wait.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed2,wait,seed2_wait.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed2,wait,seed2_wait.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed2,wait,seed2_wait.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed2,wait,seed2_wait.json
2024-II-15,2024,315,15,0,15,0,15,0,15,0,15,0,seed2,wait,seed2_wait.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed2,wait,seed2_wait.json
2024-II-9,2024,902,902,1,902,1,902,1,902,1,902,1,seed2,wait,seed2_wait.json
2024-II-11,2024,601,601,1,601,1,601,1,601,1,601,1,seed2,wait,seed2_wait.json
2024-I-9,2024,480,479,0,479,0,479,0,479,0,479,0,seed2,wait,seed2_wait.json
2024-II-14,2024,211,361,0,361,0,361,0,361,0,361,0,seed2,wait,seed2_wait.json
2024-II-2,2024,236,336,0,336,0,336,0,336,0,336,0,seed2,wait,seed2_wait.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed2,wait,seed2_wait.json
2024-I-5,2024,104,104,1,104,1,104,1,104,1,104,1,seed2,wait,seed2_wait.json
2024-II-10,2024,468,429,0,429,0,429,0,429,0,429,0,seed2,wait,seed2_wait.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed2,wait,seed2_wait.json
2024-II-8,2024,127,2,0,2,0,2,0,2,0,2,0,seed2,wait,seed2_wait.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed2,wait,seed2_wait.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed2,wait,seed2_wait.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed2,answer_only,seed2_answer_only.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed2,answer_only,seed2_answer_only.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed2,answer_only,seed2_answer_only.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed2,answer_only,seed2_answer_only.json
12,2025,248,3,0,208,0,208,0,208,0,208,0,seed2,answer_only,seed2_answer_only.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed2,answer_only,seed2_answer_only.json
14,2025,240,376,0,376,0,376,0,376,0,376,0,seed2,answer_only,seed2_answer_only.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed2,answer_only,seed2_answer_only.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed2,answer_only,seed2_answer_only.json
17,2025,82,82,1,82,1,82,1,82,1,82,1,seed2,answer_only,seed2_answer_only.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed2,answer_only,seed2_answer_only.json
19,2025,336,255,0,255,0,255,0,255,0,255,0,seed2,answer_only,seed2_answer_only.json
2,2025,82,74,0,82,1,82,1,82,1,82,1,seed2,answer_only,seed2_answer_only.json
20,2025,293,222,0,222,0,293,1,,0,293,1,seed2,answer_only,seed2_answer_only.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed2,answer_only,seed2_answer_only.json
2024-I-10,2024,113,113,1,113,1,113,1,127,0,113,1,seed2,answer_only,seed2_answer_only.json
2024-I-11,2024,371,35,0,69,0,35,0,163,0,291,0,seed2,answer_only,seed2_answer_only.json
2024-I-12,2024,385,36,0,36,0,36,0,36,0,36,0,seed2,answer_only,seed2_answer_only.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed2,answer_only,seed2_answer_only.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed2,answer_only,seed2_answer_only.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed2,answer_only,seed2_answer_only.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed2,answer_only,seed2_answer_only.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed2,answer_only,seed2_answer_only.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed2,answer_only,seed2_answer_only.json
2024-I-5,2024,104,104,1,104,1,104,1,104,1,104,1,seed2,answer_only,seed2_answer_only.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed2,answer_only,seed2_answer_only.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed2,answer_only,seed2_answer_only.json
2024-I-8,2024,197,39,0,197,1,211,0,197,1,197,1,seed2,answer_only,seed2_answer_only.json
2024-I-9,2024,480,479,0,480,1,480,1,480,1,480,1,seed2,answer_only,seed2_answer_only.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed2,answer_only,seed2_answer_only.json
2024-II-10,2024,468,429,0,468,1,429,0,468,1,468,1,seed2,answer_only,seed2_answer_only.json
2024-II-11,2024,601,601,1,401,0,601,1,601,1,601,1,seed2,answer_only,seed2_answer_only.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed2,answer_only,seed2_answer_only.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed2,answer_only,seed2_answer_only.json
2024-II-14,2024,211,361,0,211,1,211,1,211,1,211,1,seed2,answer_only,seed2_answer_only.json
2024-II-15,2024,315,15,0,15,0,15,0,15,0,15,0,seed2,answer_only,seed2_answer_only.json
2024-II-2,2024,236,336,0,236,1,236,1,236,1,236,1,seed2,answer_only,seed2_answer_only.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed2,answer_only,seed2_answer_only.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed2,answer_only,seed2_answer_only.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed2,answer_only,seed2_answer_only.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed2,answer_only,seed2_answer_only.json
2024-II-7,2024,699,699,1,629,0,699,1,699,1,699,1,seed2,answer_only,seed2_answer_only.json
2024-II-8,2024,127,2,0,3,0,3,0,4,0,3,0,seed2,answer_only,seed2_answer_only.json
2024-II-9,2024,902,902,1,902,1,902,1,902,1,902,1,seed2,answer_only,seed2_answer_only.json
21,2025,237,237,1,60671,0,237,1,60671,0,60671,0,seed2,answer_only,seed2_answer_only.json
22,2025,610,200,0,200,0,610,1,610,1,,0,seed2,answer_only,seed2_answer_only.json
23,2025,149,159,0,169,0,149,1,149,1,149,1,seed2,answer_only,seed2_answer_only.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed2,answer_only,seed2_answer_only.json
25,2025,113,6,0,6,0,1,0,6,0,6,0,seed2,answer_only,seed2_answer_only.json
26,2025,19,19,1,19,1,19,1,19,1,122,0,seed2,answer_only,seed2_answer_only.json
27,2025,248,312,0,312,0,312,0,312,0,208,0,seed2,answer_only,seed2_answer_only.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed2,answer_only,seed2_answer_only.json
29,2025,240,188,0,188,0,188,0,188,0,188,0,seed2,answer_only,seed2_answer_only.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed2,answer_only,seed2_answer_only.json
4,2025,336,336,1,336,1,336,1,336,1,336,1,seed2,answer_only,seed2_answer_only.json
5,2025,293,293,1,293,1,,0,293,1,,0,seed2,answer_only,seed2_answer_only.json
6,2025,237,60671,0,60671,0,60671,0,60671,0,237,1,seed2,answer_only,seed2_answer_only.json
7,2025,610,610,1,610,1,610,1,600,0,610,1,seed2,answer_only,seed2_answer_only.json
8,2025,149,150,0,149,1,149,1,149,1,149,1,seed2,answer_only,seed2_answer_only.json
9,2025,907,570,0,907,1,907,1,907,1,907,1,seed2,answer_only,seed2_answer_only.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,backtracking,seed3_backtracking_results.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,backtracking,seed3_backtracking_results.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed3,backtracking,seed3_backtracking_results.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed3,backtracking,seed3_backtracking_results.json
12,2025,248,,0,36,0,208,0,36,0,36,0,seed3,backtracking,seed3_backtracking_results.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,backtracking,seed3_backtracking_results.json
14,2025,240,188,0,188,0,188,0,188,0,188,0,seed3,backtracking,seed3_backtracking_results.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,backtracking,seed3_backtracking_results.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,backtracking,seed3_backtracking_results.json
17,2025,82,82,1,58,0,58,0,58,0,82,1,seed3,backtracking,seed3_backtracking_results.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,backtracking,seed3_backtracking_results.json
19,2025,336,340,0,340,0,340,0,340,0,340,0,seed3,backtracking,seed3_backtracking_results.json
2,2025,82,27,0,82,1,106,0,66,0,82,1,seed3,backtracking,seed3_backtracking_results.json
20,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-11,2024,371,9,0,17,0,135,0,137,0,9,0,seed3,backtracking,seed3_backtracking_results.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,backtracking,seed3_backtracking_results.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-5,2024,104,104,1,104,1,104,1,107,0,104,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-8,2024,197,4048,0,4048,0,197,1,197,1,197,1,seed3,backtracking,seed3_backtracking_results.json
2024-I-9,2024,480,480,1,480,1,480,1,480,1,480,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-11,2024,601,601,1,,0,601,1,601,1,601,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,211,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-15,2024,315,36,0,6,0,36,0,36,0,36,0,seed3,backtracking,seed3_backtracking_results.json
2024-II-2,2024,236,,0,236,1,236,1,236,1,236,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-3,2024,45,45,1,45,1,45,1,9,0,45,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,backtracking,seed3_backtracking_results.json
2024-II-8,2024,127,,0,26,0,26,0,127,1,26,0,seed3,backtracking,seed3_backtracking_results.json
2024-II-9,2024,902,256,0,256,0,256,0,256,0,,0,seed3,backtracking,seed3_backtracking_results.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed3,backtracking,seed3_backtracking_results.json
22,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,backtracking,seed3_backtracking_results.json
23,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,backtracking,seed3_backtracking_results.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed3,backtracking,seed3_backtracking_results.json
25,2025,113,11,0,11,0,21,0,21,0,21,0,seed3,backtracking,seed3_backtracking_results.json
26,2025,19,39,0,19,1,19,1,19,1,19,1,seed3,backtracking,seed3_backtracking_results.json
27,2025,248,3,0,3,0,3,0,3,0,3,0,seed3,backtracking,seed3_backtracking_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,backtracking,seed3_backtracking_results.json
29,2025,240,,0,254,0,254,0,254,0,254,0,seed3,backtracking,seed3_backtracking_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,backtracking,seed3_backtracking_results.json
4,2025,336,216,0,336,1,336,1,336,1,336,1,seed3,backtracking,seed3_backtracking_results.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,backtracking,seed3_backtracking_results.json
6,2025,237,,0,60670,0,60670,0,60670,0,60671,0,seed3,backtracking,seed3_backtracking_results.json
7,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,backtracking,seed3_backtracking_results.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,backtracking,seed3_backtracking_results.json
9,2025,907,107,0,915,0,903,0,907,1,907,1,seed3,backtracking,seed3_backtracking_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,base_sum,seed3_base_sum_results.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,base_sum,seed3_base_sum_results.json
10,2025,113,113,1,113,1,113,1,113,1,113,1,seed3,base_sum,seed3_base_sum_results.json
11,2025,19,19,1,19,1,19,1,19,1,19,1,seed3,base_sum,seed3_base_sum_results.json
12,2025,248,,0,3,0,3,0,228,0,3,0,seed3,base_sum,seed3_base_sum_results.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,base_sum,seed3_base_sum_results.json
14,2025,240,188,0,188,0,188,0,188,0,188,0,seed3,base_sum,seed3_base_sum_results.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,base_sum,seed3_base_sum_results.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,base_sum,seed3_base_sum_results.json
17,2025,82,82,1,82,1,82,1,82,1,82,1,seed3,base_sum,seed3_base_sum_results.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,base_sum,seed3_base_sum_results.json
19,2025,336,340,0,340,0,340,0,340,0,340,0,seed3,base_sum,seed3_base_sum_results.json
2,2025,82,27,0,82,1,100,0,64,0,82,1,seed3,base_sum,seed3_base_sum_results.json
20,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-1,2024,204,204,1,204,1,204,1,204,1,204,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-10,2024,113,113,1,113,1,113,1,113,1,113,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-11,2024,371,9,0,139,0,73,0,139,0,139,0,seed3,base_sum,seed3_base_sum_results.json
2024-I-12,2024,385,72,0,72,0,72,0,72,0,72,0,seed3,base_sum,seed3_base_sum_results.json
2024-I-13,2024,110,110,1,110,1,110,1,110,1,110,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-14,2024,104,104,1,104,1,104,1,104,1,104,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-15,2024,721,721,1,721,1,721,1,721,1,721,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-2,2024,25,25,1,25,1,25,1,25,1,25,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-3,2024,809,809,1,809,1,809,1,809,1,809,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-4,2024,116,116,1,116,1,116,1,116,1,116,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-5,2024,104,104,1,294,0,294,0,294,0,294,0,seed3,base_sum,seed3_base_sum_results.json
2024-I-6,2024,294,294,1,294,1,294,1,294,1,294,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-7,2024,540,540,1,540,1,540,1,540,1,540,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-8,2024,197,4048,0,197,1,197,1,197,1,197,1,seed3,base_sum,seed3_base_sum_results.json
2024-I-9,2024,480,480,1,480,1,480,1,480,1,480,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-1,2024,73,73,1,73,1,73,1,73,1,73,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-10,2024,468,468,1,468,1,468,1,468,1,468,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-11,2024,601,601,1,601,1,601,1,601,1,601,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-12,2024,23,23,1,23,1,23,1,23,1,23,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-13,2024,321,321,1,321,1,321,1,321,1,321,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-14,2024,211,211,1,211,1,211,1,211,1,211,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-15,2024,315,36,0,36,0,36,0,36,0,36,0,seed3,base_sum,seed3_base_sum_results.json
2024-II-2,2024,236,,0,236,1,236,1,236,1,236,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-3,2024,45,45,1,45,1,45,1,45,1,45,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-4,2024,33,33,1,33,1,33,1,33,1,33,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-5,2024,80,80,1,80,1,80,1,80,1,80,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-6,2024,55,55,1,55,1,55,1,55,1,55,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-7,2024,699,699,1,699,1,699,1,699,1,699,1,seed3,base_sum,seed3_base_sum_results.json
2024-II-8,2024,127,,0,10,0,7,0,7,0,7,0,seed3,base_sum,seed3_base_sum_results.json
2024-II-9,2024,902,256,0,256,0,256,0,256,0,256,0,seed3,base_sum,seed3_base_sum_results.json
21,2025,237,237,1,237,1,237,1,237,1,237,1,seed3,base_sum,seed3_base_sum_results.json
22,2025,610,610,1,559,0,610,1,600,0,610,1,seed3,base_sum,seed3_base_sum_results.json
23,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,base_sum,seed3_base_sum_results.json
24,2025,907,907,1,907,1,907,1,907,1,907,1,seed3,base_sum,seed3_base_sum_results.json
25,2025,113,11,0,11,0,11,0,11,0,11,0,seed3,base_sum,seed3_base_sum_results.json
26,2025,19,39,0,19,1,19,1,19,1,19,1,seed3,base_sum,seed3_base_sum_results.json
27,2025,248,3,0,3,0,3,0,3,0,3,0,seed3,base_sum,seed3_base_sum_results.json
28,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,base_sum,seed3_base_sum_results.json
29,2025,240,,0,188,0,188,0,188,0,188,0,seed3,base_sum,seed3_base_sum_results.json
3,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,base_sum,seed3_base_sum_results.json
4,2025,336,216,0,216,0,216,0,216,0,216,0,seed3,base_sum,seed3_base_sum_results.json
5,2025,293,293,1,293,1,293,1,293,1,293,1,seed3,base_sum,seed3_base_sum_results.json
6,2025,237,,0,60671,0,60670,0,60670,0,60671,0,seed3,base_sum,seed3_base_sum_results.json
7,2025,610,610,1,610,1,610,1,610,1,610,1,seed3,base_sum,seed3_base_sum_results.json
8,2025,149,149,1,149,1,149,1,149,1,149,1,seed3,base_sum,seed3_base_sum_results.json
9,2025,907,107,0,907,1,907,1,907,1,907,1,seed3,base_sum,seed3_base_sum_results.json
0,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,firstk,seed3_firstk_results.json
1,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,firstk,seed3_firstk_results.json
10,2025,113,113,1,11601,0,1,0,24,0,6,0,seed3,firstk,seed3_firstk_results.json
11,2025,19,19,1,63,0,,0,19,1,71,0,seed3,firstk,seed3_firstk_results.json
12,2025,248,,0,736,0,724,0,36,0,3,0,seed3,firstk,seed3_firstk_results.json
13,2025,104,104,1,104,1,104,1,104,1,104,1,seed3,firstk,seed3_firstk_results.json
14,2025,240,188,0,188,0,,0,164,0,188,0,seed3,firstk,seed3_firstk_results.json
15,2025,468,468,1,468,1,468,1,468,1,468,1,seed3,firstk,seed3_firstk_results.json
16,2025,49,49,1,49,1,49,1,49,1,49,1,seed3,firstk,seed3_firstk_results.json
17,2025,82,82,1,,0,,0,6,0,6,0,seed3,firstk,seed3_firstk_results.json
18,2025,106,106,1,106,1,106,1,106,1,106,1,seed3,firstk,seed3_firstk_results.json
19,2025,336,340,0,,0,344,0,252,0,318,0,seed3,firstk,seed3_firstk_results.json
2,2025,82,27,0,60,0,82,1,6,0,6,0,seed3,firstk,seed3_firstk_results.json
20,2025,293,293,1,73,0,293,1,437,0,293,1,seed3,firstk,seed3_firstk_results.json
